publishedAt,authorDisplayName,textDisplay,likeCount
2025-02-17T04:57:13Z,@rudisunarto5253,&quot; Kabur aja dulu Urusan belakang &quot; <br>orang luar negeri Eropah Australia USA buanyak srkali bahkan Pilipino pun kerja di indonesia ( jujur saja saya kerja bareng mereka bertahun tahun di Bali salah satu perusahaan  betpisah setelah Covid 19 masuk indonesia .. jadi kabur dulu bukan hal luar biasa dan hebat .. sebelum nya saya juga kerja di luar negeri 10 tahun setelah Irak Invasi Kuwait .. jangan di besar besar kan .. klo Kecewa kedaan ekonomi sosial hal itu sangat wajar selagi mampu dan bisa  apalagi masih muda banyak wsktu kesempatan meraih ke untungan  keuangan  sosial dan pengalaman ketja .. OK <br>Indinesia is the best 🇮🇩👍,0
2025-02-17T04:56:10Z,@MuhamadRidwan-u8p,baguslah ngurangin macet dan pencemaran lingkungan Nusantara...bravo...,0
2025-02-17T04:56:08Z,@heriprayudi4382,Alhamdulillah tinggal diindonesia,0
2025-02-17T04:56:02Z,@diahlodji0253,"Udah kabur kabur aja g usah balik, gitu aja kok repot.",0
2025-02-17T04:52:52Z,@FiskaSofyan,"Sejakntahun 1951  sudah banyak Indonesia yang pindah keluar negri, terutama mereka yang berpendidikanttinggi atau mereka yang kaya. Semua kesalahan karena joeupsi dan virokrasi yang trrlalu besar sehingga Indonesia. tidak nyaman untuk mereka yang pintar dan berpendidikan tinggi dan untuk mereka yang kaya sehingga mereka pindah ke Sibgapura atau negara negara maju lain",0
2025-02-17T04:51:38Z,@supinahsupinah2510,apapun keadaan negara Indonesia saya tetap cinta.. saya di lahirkan dan di besarkan di bumi Indonesia.... <br>saya bangga.....,0
2025-02-17T04:48:21Z,@bapaksuhadi2643,"Biasa hidup enak dikota dan dimanja orang tua pastinya ingin kabur dari Indonesia mencari kehidupan yang lebih enak lagi, akan tetapi bagi orang hidupnya di level menengah bawah pastinya tetap ingin hidup di negeri sendiri walaupun hujan batu sekalipun.",0
2025-02-17T04:47:01Z,@Lasiono-l3h,Indonesia tanpa kamu&quot; tetap exsis,0
2025-02-17T04:46:31Z,@Heru-p5r,Tagarnya orang2 cengeng dn pengecut,0
2025-02-17T04:46:13Z,@mbahpacul8323,"DASAR BOCAH BOCAH LEMPER....,, <br>PERGI AJA CEPET PERGI,, SEKALIAN GANTI WARGA NEGARA,, INDONESIA TAK BUTUH BOCAH LETOYYYYY",0
2025-02-17T04:45:27Z,@Lasiono-l3h,Pergi&quot; sono banyak orang yg rela mati dn membangun indonesia,1
2025-02-17T04:44:35Z,@acmadgatansa,Benar bro,0
2025-02-17T04:43:48Z,@papuatmk8997,Pergi sana yang jauh gak usah balik,0
2025-02-17T04:43:30Z,@SintaCic-o1i,P E R G I. saja dk usah  b A L i k   lg...itu lbh,0
2025-02-17T04:43:21Z,@Warijan-t8p,Bagus lah semua manusia punya hak hidup di mana aja .tapi jangan lupa ya .tantangan hidup akan lebih keras .semua negara&#39; punya kelebihan dan ke kurangan dan Janan sempai ke tipu makelar gx semudah yg kita bayangan ya,0
2025-02-17T04:43:14Z,@faridgemblong560,Pergi sana  para penghianat,0
2025-02-17T04:42:57Z,@EdyA-ir3kt,Pindah warga negara aja kamu ga ada rasa patriotis juga.,0
2025-02-17T04:42:30Z,@RediusRuslon,Seburuk2 negeri sendiri mungkin jauh lebih baik daripada tinggal di negeri orang.,0
2025-02-17T04:42:01Z,@rizkypratiwi2071,"Guru PPKn saya semasa SMP pernah bilang &quot;kalian klau berdoa, jangan hanya berdoa untuk diri sendiri dan keluarga. Doakan juga negara kalian, pemimpin kalian, supaya ketika menjalankan tugas selalu diberi petunjuk sama Tuhan sehingga mereka amanah dan negara ini jadi negara yg diberkahi.&quot;<br> <br>Mungkin saya masih terlalu sering lupanya untuk juga menghantarkan doa buat negeri ini selepas sholat😢😢",0
2025-02-17T04:41:35Z,@YodhiFiantama-p5c,"Jangan kan kabur bila perlu kita hancurkan negara ini sekalian,,,jangan tanggung tanggung kalo mau hancur,,,udah muak dengan pemerintah Indonesia",0
2025-02-17T04:40:36Z,@bowzomo39,"Silahkan yg mau pindah, lebih cepat lebih baik",0
2025-02-17T04:40:11Z,@RediusRuslon,Yang mau kabur dari Indonesia  ya kabur aja .,0
2025-02-17T04:39:42Z,@sanwarFERnANDES,Mau kerja punya skill tapi umur 45 di tolakk 😂😂😂,0
2025-02-17T04:37:35Z,@rizalfathony8840,Jadi WNA itu semudah itu ya?,0
2025-02-17T04:36:06Z,@ekaindrayana2656,"Suara2 rakyat yg kecewa dg pemerintah di konoha, harus nya jadi koreksi bagi para pemegang amanah di negeri konoha.",0
2025-02-17T04:35:45Z,@martadinata2066,Selama presiden dan wakil presiden RI masih suku Jawa sampai kiamat Indonesia tidak akan pernah maju,0
2025-02-17T04:35:36Z,@SupriYadi-jy1rm,Pulang g g pylang g butuh indo emang kontrobusi ny ap di indo lu raky biasa hhhhh,0
2025-02-17T04:35:00Z,@AznaeAlie,"Betul mase......baguslah cari kehidupan yang lebih layak,,,, apalagi di jepang,yang konon ceritanya generasi nya mau punah,,mase bisa nikah di sana,,, tuk mem perpanjang generasi Di sana,,,,, betul gak tu......",0
2025-02-17T04:34:55Z,@arrohmanarrohim9389,Kabur aja g usah balik lagi,0
2025-02-17T04:34:01Z,@Janskyhawk,Silakan dicoba. Semoga materi bisa didapat di LN. Gapapa jg kalo siap dianggap sbg pendatang dgn keterbatasan hak2,0
2025-02-17T04:33:47Z,@arielltayoo2707,"Pindah aja ente ke Singapura atau negara lain ngak masalah bagi rakyat Indonesia....ngak penting, rakyat Indonesia banyak, wilayahnya terluas no 5 atau 6 dunia, sumber daya alam besar.... Wakwaw 😂😂😂",0
2025-02-17T04:32:15Z,@stuffedcrust9869,"kabur ke luar hanya utk solusi jangka pendek, bagus utk anak muda yg ga ada attachment, hidup di luar negeri enaknya hanya technical saja, transport bagus, negara aman dan nyaman, cuaca dan lingkungan bersih<br>tp buat yg masih pake visa dan belum permanent resident, struggling juga😅<br>dari saya yg baru 7 tahun jadi expat",1
2025-02-17T04:35:43Z,@stuffedcrust9869,"Indonesia masih terbaik utk tempat tinggal menurut saya, minus pemerintah nya aja wkwkwk😅",0
2025-02-17T04:31:05Z,@Indyhyang,Utk mereka yg tidak mau mati sbg orang indonesia....saya pribadi alhamdulilah. Kalau menurut orang sundamah istilahna &quot;Ngorot-ngorot kejo&quot;. Orang2 Eropa dan USA malah pingin pindah ka Indo...tapi ya itulah manusia indo. Belum pernah mencapai puncak kehidupan jadi pibgin keluar negri sementara orang luar negri yg sdh pernah mencapai atawa merasakan kehidupan enak malahan pingin pindah ke indo...ha...ha.sengsara membawa nikmat . Tp 10 atawa 20 tahun ke depan jangan menyesal..😂,0
2025-02-17T04:30:47Z,@lanangilang,Orang pesimis jangan diikuti...ini negara kita dan kita harus membela dan memajukannya..merdeka,0
2025-02-17T04:29:57Z,@sagimargiyanto8629,Kebutuhan kabur silahkan. Pemerintah senang hati karena bisa nambah devisa negara. Masa kalah dengan ART yang dengan keberanian dan punya tekad baja untuk bisa menghasilkan uang,0
2025-02-17T04:27:32Z,@dibyodanardono406,Saya di takdirkan lahir dan menjadi Rakyat Indonesia jadi saya harus tetap sampai habis masa berlakunya takdir tetap Rakyat Indonesia.walaupun keadaan Negri tercinta Indonesia seburuk apapon saya tetap Cinta Indonesia Negri sendiri.,0
2025-02-17T04:27:04Z,@rahmatmansyur7661,"Pergi aja dek.....semoga sukses, btw TKI dan TKW sdh pergi puluhan tahun g bikin tagar dan jelek2kin negaranya...",0
2025-02-17T04:26:37Z,@Bandawasa45,"Tingal ngu ksmpatan aja yg pnting BS bhsa ingris,jadi orang baik dan bkrja degan baik di snh LBH di hargai drpda di sini",0
2025-02-17T04:26:07Z,@Sudarmadji-n2s,Nasionalisme rendah ....tdk apa2 minggatlah....saran saya kenegara Israil lebih top....,0
2025-02-17T04:27:44Z,@AvakinEmpat,"Nasionalisme qhonthol, negara penuh koruptor",0
2025-02-17T04:24:40Z,@bocil517,Minggat kalian semua,0
2025-02-17T04:24:20Z,@nuridin2297,Pindah saja kalian &#39;&#39; &#39;ke tarim kota wali kebanggaan kabib dan pk UAs,0
2025-02-17T04:23:01Z,@masita-cm7mx,"Bagiku enak gak enak lebih baik di negara sendiri, orang yang tidak betah di negara sendiri berarti dia orangnya bermasalah, aku cinta negaraku sendiri yaitu Indonesia Raya 🇮🇩🇮🇩🇮🇩🥰🥰🥰👍👍👍👍🏿👍🏿👍🏿💪💪💪🤲🤲🤲🌟🌟🌟",0
2025-02-17T04:22:48Z,@alikarimi9488,Ya pindah semua jg bagus biar tinggal 1000 org sj hehe,0
2025-02-17T04:22:09Z,@ancientmonotheism5118,"Ormas2 yang bertindak seolah kebal hukum, korupsi, dll",0
2025-02-17T04:19:49Z,@BaktiHarahap-w3j,"Seharusnya 2019 Indonesia reformasi jilid 2 atau revolusi sekalian.<br>Indonesia dibawah pimpinan joko widodo dan kroco2nya dipastikan akan hancur.<br>Kalau Indonesia hancur,kami orang Sumatera akan melarang orang jawa masuk ke Sumatera.",0
2025-02-17T04:18:52Z,@Redm4x-l8c,"Negara gagal mengembalikan kondisi ekonomi, seandainya ekonomi negara dan daya beli rakyatnya bagus, maka peluang2 bisnis akan terbuka, jika bisnis rakyat jalan maka semua sektor pasti berputar, dari jualan di pasar,online sampe ojek jg akan mencukupi kebutuhan hidup, negara tidak fokus pada perbaikan ekonomi, terutama saat pemerintahan Jokowi yg lebih banyak pada projek2 yg tidak menyentuh ekonomi rakyat banyak, akibatnya APBN keropos karena habis buat projek2 dan akhirnya pemerintah sekarang harus efisiensi dan akibatnya akan lebih parah pada gerak ekonomi keseluruhan",0
2025-02-17T04:16:00Z,@Suhpiatin,Inilah jiwa pengecut yg dulu masa penjajah ketahuan sesama pejuang di cari langsung di robek mulutnya sampai zdubur,0
2025-02-17T04:15:51Z,@khairieshaib4582,😂😂 tp masih lg nk slhkn negara tetangga di atas kesilapan sendiri,0
2025-02-17T04:15:32Z,@BhogelSaybani,Pindah sjja sono.jngan pernah kembali👊👊👊,0
2025-02-17T04:15:19Z,@NirwanaFlorist,"Apapun yg terjadi terhdp bangsa Indonesia sya akan tetap di Indonesia....orang yg kabur aj dulu membuktikan mereka pengecut,..TDK pntas hidup di bumi Indonesia...Indonesia negara .yg dibangun oleh pahlawan..mereka pemberani. Rela mengorbankan harta beserta nyawa💪💪💪💪",0
2025-02-17T04:14:02Z,@HamzahHjiahmad,Indonesia tak rugi kehilangan mu seorang,0
2025-02-17T04:13:27Z,@FourthAlicia,Semua gara-gara jawa anjeng 😂😂,0
2025-02-17T04:13:06Z,@HamzahHjiahmad,Kata kata mu kami kami pegang anak muda. Tapi ingat jangan mudah dilangit terkena muka sendiri,0
2025-02-17T04:12:28Z,@andiaminuddin6533,"Mudah mudahan kalian betah di negara orang, hanya di sebut penghianat bangsa jika tidak mau balik lagi ke Indonesia sebagai WNI",0
2025-02-17T04:09:08Z,@komodotanjidor7272,"Mereka bukan pengkhianat bangsa, mereka cuma manusia biasa yang punya insting survival. Pengkhianat sesungguhnya adalah mereka yang korupsi dan menindas rakyat kecil tanpa empati, birokrasi yang malah mencekik masyarakat. Merasa baik2 saja padahal membunuh bangsa dan negara secara perlahan",0
2025-02-17T04:09:05Z,@munggafamily263,"Wah parah,, kalau semua generasi muda sibuk &quot;kabur&quot; dari Indonesia, ini sama saja negara Indonesia &quot;darurat perang&quot; ,,, negara2 lain bakalan sibuk menerima &quot;pengungsi&quot; ,sedihnya kalau &quot;pengungsi&quot; tersebut tidak sedikit yang merupakan SDM berkualitas, negara akan jadi apa?",0
2025-02-17T04:09:00Z,@sahabatchannel-je7zf,"😅😅silakan pindah dan jangan kembali lagi,hitung 2 ngurangin penduduk yg makin pada populasinya",0
2025-02-17T04:08:08Z,@OtangKosasih,"Pemerintah sebaiknya secepatnya memproses kepergian mereka yg ingin pergi meninggalkan nkri yg melahirkn dan membesarkn mereka. Aku yakin mereka yg tdk bisa kerja di dlm negeri karena mereka tdk punya keahlian apapun, dlm seleksi msk perusahaan selalu gugur dan akhirnya tdk diterima,mereka itu kebanyakn putus sekolah dan skolahnyapun PERSAMAAN tahu sendiri kwalitas persamaan kan? Biarkan mereka pergi itung2 meringankan beban negara, apalagi dgn sombongnya tdk mau mati sbgai WNI puah sombong nian kalian.",0
2025-02-17T04:08:05Z,@RQLS.GAMING,WOW JUDULNYA &quot;SAYA TIDAK MAU MATI SEBAGAI ORANG INDONESIA&quot; MENCERMINKAN PROVOKASI ANTEK2 ASING. BBC ANTEK ASING.,0
2025-02-17T04:08:00Z,@GunoLawanseti-nw6nr,"Manusia manusia jiwa pengecut, manusia bunglon tdk pantas ada di Indonesia ini",0
2025-02-17T04:07:05Z,@josafinimmanuel6650,"Anda memilih yang tepat &amp; brilian, 👍👍👍",0
2025-02-17T04:06:23Z,@sepigo5070,Udah kabur ajah bikin  sesak ..tak usah balik.,0
2025-02-17T04:06:11Z,@abramfaisal2242,apakah ini tanda bahwa masyarakat indonesia sudah tak betah dengan kondisi negeri ini dari berbagai segi ataupun aspek dan bermigrasi ke negara2 berkembang,0
2025-02-17T04:05:38Z,@BegitulahManusia,"SEPERTI YG SUDAH DIKATAKAN DI NEGARA ARAB, INDONESIA NEGARA MUNAFIK",0
2025-02-17T04:05:26Z,@APKTLOAJD,Syarat melamar pekerjaan di Indonesia lebih berat daripada syarat melamar jadi wakil presiden. ..   peluang sempit syarat rumit..,0
2025-02-17T04:04:58Z,@Gintung1548,"Indonesia masih jauh untuk maju, kalau pengelolaan negara tidak cerdas. Korupsi sangat masif, hukum tajam kebawah tumpul ke atas, birokrasi no money no service",0
2025-02-17T04:03:37Z,@MohamadbinArshadPakmad-h3e,Lo gak mau balik  terserah lo.tapi kalo Lo mati&#39; di luar negeri tetep juga menyusahkan orang banyak karena mayat Lo akan di hantar pulang ke kampung halaman Lo dengan biaya negara. Melainkan lo telah mendapat kartu permanent resident.itupun Lo perlu menyediakan uang kubur untuk kematian lo yang harus dibayar setiap bulan mengikut agama  lo .,0
2025-02-17T04:01:38Z,@Myumyu424,kapitalis yg merusak indonesia... hanya 10 % yg menikmati hasil perjuangan kemerdekaan... mereka mata sipit dan pejabat korup..... 90 % Rakyat hidup Miskin.,0
2025-02-17T04:01:20Z,@a.mobarok1733,Alhamdulillah.. mengurangi populasi gak berguna,0
2025-02-17T04:01:06Z,@Antonius-n4x,"Kenapa harus negara yg disalahkan ? Bukankah itu masalah pribadi mereka yg mau kabur dari NKRI.merasa tak puas,tak senang.puas atau senang itu tergantung pribadi kita untuk menentukannya.perbaiki diru kita pribadi masing2,ikutlah berpartisipasi dalam lingkungan masyarakat dan membenahi perubahan yg sangat baik untuk kesejahteraan masyarakat dgn tulus dan ikhlas disitulah kita akan merasa puas dan senang demi kecintaan jiwa kita untuk NKRI.jgn menyerah berjuang&amp; jangan pernah menjadi penkhianat. pengkhianat.",0
2025-02-17T03:59:12Z,@LaksanaLak-b7k,Alhamdulillah jika gk balik daripada bikin muak negara sendiri lebih baik gak balik selamnya itu jalan terbaik bagimu bukan untuku,0
2025-02-17T03:58:50Z,@YasinYasin-wt1ci,Walaupun di negeri orang hujan emas lebih baik di negeri sendiri walaupun hujan batu,0
2025-02-17T03:52:17Z,@NurHafid-g4m,Yo wes kabur aja gk usah balik lagi.,0
2025-02-17T03:51:48Z,@supriyonosupriyono4517,Hati2 di Luar Negeri marak jual beli organ tubuh...kalau kabur ke LN tanpa ada sanak saudara bisa berbahaya...,0
2025-02-17T03:48:10Z,@afk33700,kebanyakan partai .....,0
2025-02-17T03:48:10Z,@setyoutomo6582,"Ya udah tar klu ada Apa apa jngan balik keindo atas nama WNI itu resikonya, jangan jd pragmatis pilih enaknya saja",0
2025-02-17T03:47:37Z,@Abdulfarida-tl5if,"Kalau tidak mau mati sebagai orang Indonesia l, Indonesia juga menolak orang seperti anda, menghina negara sendiri..Saya yakin negara lain juga keberatan menampung orang spt ini",0
2025-02-17T03:46:50Z,@narwiantosragen3002,"Sekarang belum jaya Indonesia tp suatu saat Indonesia jaya,,,,,yg penting diluar negeri bekerja didalam negeri ya bekerja sah dalam hidup.",0
2025-02-17T03:45:06Z,@rudiankarasmile1935,Silahkan pergi .... Gak usah kembali...gak ngaruh juga,0
2025-02-17T03:44:56Z,@hasannuddin9143,Ya kabur aja sana..masings punya pilihan,0
2025-02-17T03:44:14Z,@SangFajar7,Akibat negara dikelola ileh segelintir orang yg tdk punya kapasitas dan kapabilitas,0
2025-02-17T03:43:46Z,@missplan7503,Ya Sono pada kabur. EGP. Asal kalian nggak dideportasi dan nyusahin pemerintah aja,0
2025-02-17T03:43:32Z,@syarbini8427,"Pada pergi aje dari Indonesia, bagus dah ngurangin warga Indonesia.",0
2025-02-17T03:42:41Z,@agusw7949,Minggat .... minggat ....  aja ....... ribut amat,0
2025-02-17T03:41:48Z,@takeactions7935,"Selain pemerintah, Jawa Sentris dan K-Drone juga ikut berperan membuat Indonesia tidak nyaman. Wajar kalau mereka pilih, Kabur Aja Dulu.",0
2025-02-17T03:40:41Z,@nanikkusumo2938,Ya sdh klu mau pergi ya pergi sana...gak usah ribut.....mau pindah WN silahkan... mau mati di LN silahkan....,0
2025-02-17T03:39:52Z,@MN-du8om,"Ya udah sono pergi..😂😂 cnn,bbc,cnbc taulah media mana .",0
2025-02-17T03:39:18Z,@Tantri_channel,"Sudahlah yang mau kabur kabur aja, gak usah jelek2in negara indonesia, negara indonesia terlalu besar tidak mudah ngurusin negara besar dengan sumber daya manusia yg rendah. Mulailah membenahi hidup dari diri sendiri jgn dikit2 ngeluh pemerintah salah.",0
2025-02-17T03:36:26Z,@aminboro6466,"aku sdh lebih 25 thn tinggal /nikah dgn org luar negri dan ttp masih wni,aku berharap indonesia ke depannya agar lebih baik dan sejahtera,aku ttp ingin kembali dan menghabiskan masa tua di indonesia",0
2025-02-17T03:36:10Z,@fachrudinfachrudin4099,Ya negara sepertinya hukum uu seenaknya saja sepertinya tidak ada pengaruh suara rakyat utk kebenaran .,0
2025-02-17T03:34:27Z,@DwiNovita-m7d,Ya sudah yang mau pindah ya pindah aja gitu aja kok repot,0
2025-02-17T03:32:09Z,@SugiAryono-f9l,"Kpd semua yg ingin n mrs hidup lebih baik di negara luar, ya silahkan  !! Tp jgn pernah ingin kembali &amp; mengaku sbg WNI. <br>Krn org2 spt ini hanya mau enaknya &amp; cari selamat  sendiri aja, dan saat negara sdg susah mrk kabur keluar negri, namun saat negara sdh aman baik2 saja mrk ingin kembali ke Indonesia. <br>Bukannya ikut berjuang membangun n membela negara/bangsa sendiri, malahan kabur. <br>Org2 spt itu yg berjiwa penghianat bangsa &amp; negara  !!! <br>Ibaratnya KALAH SEBELUM PERANG. <br>Tolong fikirkan  !!!",0
2025-02-17T03:31:05Z,@mssue4141,"I’m also an Indonesian, but since 2010 I’ve been roaming abroad looking for more money. I used to find it very difficult to find a job n live in Indonesia until I got fed up n decided to leave my country. At first it was difficult but now I realise that living abroad is much more comfortable n happier because what i can’t find in Indonesia is easily found here. N now I’m married with citizens n living happily. For me, born poor is not wrong, but if u live poor, it means your fault.<br>But remember never to break the rules to enter others country, because when we follow the right path there is nothing to fear about anything.<br>Remember not to waste an opportunity that will not come twice. Ur live is ur destiny so make ur dreams come true",0
2025-02-17T03:29:15Z,@uraydirham585,"Sebenarnya salah satu opsi selain kabur ada, belajar bahasa inggris, tingkatkan skill, daftar kerja remote dengan perusahaan luar negeri. Itu salahsatu &quot;cheat&quot; biaya hidup indonesia, ekonomi luar negeri. Ya balik lagi tetap berusaha, rezeki sudah ditentukan Yang Maha Esa",0
2025-02-17T03:28:42Z,@gushim81,"Didesaku dr dl sdh bnyak yg merantau keluar negri dr singapur,malaysia,taiwan, hongkong,korea,jepang,arab saudi,kapal pesiar,kapal minyak,kapal ikan diem2 ga pke tagar2an klo yg beruntung dan bs nabung pulang2 bli tanah, bangun rmh, bli motor,mobil, buat modal usaha gt😊",0
2025-02-17T03:27:49Z,@vgtv157,"Berantas dulu itu kkn ,ratusan ribu proyek fiktif kredi fiktif di plat merah dan proyek2 yang tak berguna, lakukan efesiensi sebanyak2 nya, basmi mark up2 proyek , kembalikan sektor consumer good lokal pertanian , peternakan , perikanan, bangun industri padat karya hulu hilr tunggu 5 tahun lagi apakah bangkit , klo tak di lakukan 2050 bangkrut",0
2025-02-17T03:26:57Z,@mas9417,"Banyak yg berpikir kalau keluar dr Indonesia utk mendapat hidup layak itu gampang, ngg semudah membalik telapak tangan. Prosesnya panjang dan betul2 siap menghadapi culture shock. Kemandirian sangat berperan. <br>Saya sendiri berharap kelak menjelang pensiun.. kembali ke Indonesia ❤ sampai ajal tiba, setelah lebih dr 40 thn hidup di negeri orang. Sejelek2nya hidup di Indonesia itu masih jauh lebih baik drpd di US",0
2025-02-17T03:25:58Z,@WPLO_Papua,Indomie 🇮🇩 byk Manusia serakah jd President sampe ke Desa²,0
2025-02-17T03:25:35Z,@asimdadang8490,Kalau bisa pindah  silahkan intinya harus banyak bersyukur. <br>Mau tinggal dimanapun kalau tidak berkompeten sengsara tetep.,0
2025-02-17T03:24:47Z,@carollusagungprasetyo1800,"Minggatlah sana. Kalau saya sih seneng2 saja banyak yang pergi dari Indonesia, Indonesia jadi berkurang kepadatan penduduk nya. 😊",0
2025-02-17T03:24:30Z,@jdzheze764,"Bagus lah orang2 seperti ini ga balik ke INDO, susah klo ga setia sama negara sendiri kaya gini, selalu negatif thinking... kacang lupa sama kulitnya. Dimana2 hidup yg lebih baik itu cuma di INDONESIA. Bule aja pada pindah ke sini.",0
2025-02-17T03:24:01Z,@noldy90,Se 7 like,0
